801960,841639,"Kramer, William Mordecai",,K6564,W4563,K656,6205d6de8c8092260f151cb2a2d84220
374041,918891,"Lizalde, Jose Luis",,L2432,J2424,L243,f5bce822b72df467291b83a82acfcf36
462121,2370049,"Njemanze, Ann",,N2525,A5252,N252,f99f26e76eb0af4b2fb2c9e1396c8ba0
539397,1329840,"Rawlings, Gordon",,R4526,G6356,R452,aa004c0c6d127f37bbf11d38e2e66b07
38846,3073217,"Barry, M.",,B65,M16,B6,e1112223770c6dd9dc6eb0523e56b949
313765,778282,"Kamcke, Jürgen-Christoph",,K5262,J6252,K52,be65a21e3c7f6235ebfaf399b2596197
668244,1646797,"Rossini, Paolo",,R2514,P4625,R25,970364545be00991dc671b4eaae3abdd
153966,1947823,"De La Merced, Gaby",,D4562,G1345,,6f64d6205dc0253b027b0d5ad183ef7d
649545,1601388,"van Amsterdam, S.",,V5236,S1523,,8080b39cc2b4e9525051d0ff29c1da95
889236,2644784,"Vonic, Gloria Lorraine",,V5246,G4646,V52,2ef328397fedcc0d82977ecf02e711ae
306519,758533,"Jokinen, Juha Pekka",,J2521,J125,J25,21169a8f8b71bf0eee6be4068eb06f86
649792,3999378,"Van Cott, Lisa A.",,V5234,L2152,V523,b241770b9205d4837417f60197dec1cc
57481,2731186,"Black, Andy",,B4253,A5314,B42,26b80ec3f2e85fc84d225a118858e8f6
829642,1086178,The Mosh,,T52,,,0b8cefaf78da5ea4e645e8988b60013b
368664,906715,"Guozhong, Li",,G2524,L252,G252,44ef617a05fc168a4a4ec9390994e95e
796370,2171949,"Kaufmann, Christine Maria",,K1526,C6235,K15,e53f666625f9376f1ddb47a95edfa283
264732,3519924,"Hawkins, William",,H2524,W4525,H252,95dc306d91290a5aef65ea08c8c02eed
641137,3030048,"Chua, Roy",,C6,R2,C,3c0c60dc40c7e5d392b7bdaf771da192
535127,1318972,"Robinson, Jimmie",,R1525,J5615,,cf9121d37a81c2768b0d99216018786e
757246,2791562,"Ellertsson, Kaj Georg",,E4632,K2624,,69aa9d5a0bbcea4ee2e357038eb0a8b4
827807,2334750,"Montgomery, Virginia",,M5325,V6253,,2685859d0ecf70fb638760cf9a79a7f5
749411,377267,"Del Monico, Louis Domenic",,D4524,L2352,D452,45a1b24dd76bfe05a85c37c7ab3f525d
620371,2584142,"Soubeiran, Leslie",,S1654,L2421,S165,b0b1c221eaa86284aa3c611db8d3b640
332054,2190312,"Kilmaszewski, Diane",,K4523,D5245,K452,fde6d313c9d475bf4d8c67253d3e1f21
580690,4132988,"Shinstine, Ed",,S5235,E3252,,6f6f3ee48a3f8a353de29eec59ed5cac
85542,3448175,"Beraud, Fred",,B6316,F6316,B63,be7f7862435a2c34cb3bcfb0113906bf
611797,4136644,"Stulberg, Sally",,S3416,S4234,,01eae87c4084af5b53c663a1b6d74fb5
780252,645461,Nay,,N,,,07f622b3093d8952963fed1d753e77db
372766,916103,"Schilling, Pablo",,S2452,P1424,,b198e1927d7e659b634f724460de2b15
814472,2266281,Mal,,M4,,,ecf83d5ad41a6541266f35a8acf0c851
450209,1103273,"Félix, Mátyássy",,F4253,M3214,F42,7ca36ea9ea85825f8ad65fe5e919a2fe
422407,4113246,"Mendoza, Daniel",,M5323,D5453,M532,7ca4eec43e71927bd53b97916c48be32
174032,4082479,"Dulic, Kristian",,D4262,K6235,D42,7f22f06848e610b93d929eec1addcffe
742918,4151477,Charlie,,C64,,,ea2bfa79cd221f1e88a9bf39ea155cd8
515248,1269138,"Raw, Brian",,R165,B656,R,c83e88d5ac82c1d7fc9fe2bb543a5e8a
419105,2914288,"McWhirter, William E.",,M2636,W4526,,f9f3d7c058a70fbc8acd6b6bcf2da5a2
556952,1373446,'Brandon',,B6535,,,7f4a3455637c0b3587321b44b95910fa
830351,2347505,"Mullins, Rachel",,M4526,R2454,M452,3588373d433b656068da1162d68612fc
551832,1360379,"Tsutsumisaka, Takuya",,T2325,T2323,,2251b8e49eb434b86f29bc6904bac4c6
246155,2070289,"Carter, Alexandra",,C6364,A4253,C636,40ba1e72ed197e421b1280f721927125
112194,1893298,Chrissie,,C62,,,2e4b7b108d392989fed61559868ea2d1
6445,3442522,"Rabson, Cindy Akers",,R1252,C5326,R125,95fbb6b9cbb04247612e7bd33eba0c07
165628,3670437,"Dixon, Stew 'Babe'",,D2523,S3132,D25,e2c4127d3635ec9a520e6b22d8226d99
60130,1824724,Milana,,M45,,,d2276a0c0f566313c2e54c9504e8fe5b
857028,2479360,"Urban, Rachel Judith",,U6156,R2423,U615,8e1b5f5f1a3f9d9bedfb3cd0abb6bb98
590681,1453907,"Smart, Alan 'Scoope-Schnak'",,S5634,A4521,S563,7d2de31a99719bc0610218fa6ac5bc54
596209,1467740,"Sola, Charles M.",,S4264,C6425,S4,0bf21d52e5db12d67a9fcd1b3c14681a
634293,2604019,"Toase, Suzie",,T2,S232,,dbb324fa7368cd39d51f2f14f927cdbb
335677,831837,"Trzczinski-Komeda, Krzysztof",,T6252,K6231,,f718e7d453b8aebef329b602492de482
319644,792609,"Keane, Seán",,K525,S525,K5,88a918f60d26d9dd1e27fcb22d3a98b2
342076,847397,"Kraly, Hans",,K6452,H5264,K64,a1c4847786ebd6e938235b543a79b005
293255,724109,"Isaac, Vince",,I2152,V52,I2,20d89f90560c34bedefcbffbbd519664
646318,1593084,"Unitas, Joe",,U532,J532,,812d780c981e71a37bf0528f36fa36c1
338584,839119,Kovacs,,K12,,,f22fc0eeb105dc8564e0dd1372ef652b
739632,1902575,"Cohen, Allegra Larayne",,C5426,A4264,C5,033673b1d826caec899d91644204a709
331330,820754,"Minsk, Ensemble of lead singers 'Klassik-avangard' -",,M5252,E5251,M52,bfcfcaf039a25df570bbc856e096644c
525159,1292026,Reinardt,,R563,,,5b7191baf39eacb2f528181adead16dc
696262,3563328,"York, Wendy",,Y6253,W5362,Y62,a3191307cc48f7e72dde102f0e7b98ef
638969,3991853,"Trazo, Alex",,T6242,A4236,T62,ad35060c44530fe9b8523e2124e1b261
825440,2321784,"Millecam, Sylvia Maria",,M4252,S4156,M425,7eb99c1ead0b0e1580f7f97d619bf421
775123,2825067,"Grimaldi, Gian Ross",,G6543,G5626,,dd258717bf1a7ebdabd88970a83e0244
823335,1028656,Mehra ROM,,M65,,,db8aff5c8cbf05cda1d97337745b8bb1
84454,1858522,"Butts-Martin, Nancy",,B3256,N5213,,fe29d94cdcb4ffab6595f08d46a36050
132609,332243,"Crudelle, Frank",,C6341,F6526,C634,004b52876074a3f02c5d3a61ba224f95
124918,1910292,"Cooper, Beverley",,C1616,B1642,C16,bb1e5b2f50d6de8f79f70de36bfb57de
46395,3234314,"Sargeant, Laura Bellingham",,S6253,L6145,,d89d4c6897b072fc200da3d1b5314b34
824527,2316992,"Turner, Evelyn Eugene",,T6561,E1452,T656,7bc71a87769a77b892a62141d9c0dda9
380498,4108148,"Lucas, Bob",,L21,B142,L2,baf8a2cd29bc7cb96b11c2a09fc5f3f1
307786,761943,Lollypop,,L41,,,03c80160d809ceb80f643289434dc614
450336,2352757,"Menard, Malika",,M5635,M4256,M563,f17c4be5ab7869ce04b45462c6d154ae
266087,3124235,"Head, Jim",,H325,J53,H3,80de6b0ccf9919d2b93c34017ef2d447
319239,2173340,"Cannon, Gloria",,C5246,G4625,C5,fc6ecfff033a0feb1fea0254f74fe454
852039,3433924,"Renfield, Leslie J.",,R5143,L2426,,64a927fcf90722be964fa2ec7c08f079
162565,1957781,"Dickerson, Judith",,D2625,J3262,,ad4b3c8a9ea5ad1f119fe305b03d6748
202491,494045,"Flanigan, Markus",,F4525,M6214,,43bf7fe3425aec26ab94c82810217276
16784,4037545,"Andrews, W. C.",,A5362,W2536,,06284c9e31f0cc45c66e043686879b39
782967,2106664,"Herscher, Ruth Lillian",,H6263,R3456,H626,b0e15753e2251c3a22d7356461528b35
699806,3315939,"Zanghi, Domenic",,Z5235,D5252,Z52,5df2d6ae1e84468b703a2af030907f4b
465722,4118633,"Nygren, Donald",,N2653,D5435,N265,eafe940df9cd5cc2c5421472357a7db0
859775,4163286,"Sage, Nicole Jillian",,S2524,N2424,S2,efcd315dd619ff6cf46400145b9ada92
103600,4074201,"Ping, Chang",,P5252,C5215,P52,a8cb22ce445e2e2134de3049a089f424
821281,3371144,Mirror Master,,M6523,,,6a3bfbe54a0cbc0d545484a774e0c7da
389015,952453,"Madden, William",,M3545,W4535,M35,98757bdb7b6e855c42bb6b36a202bfd5
123212,307239,"Hickey, Brendan Connor",,H2165,B6535,H2,82094d1e13f45103987067316173e739
219975,537841,"García, Rafael",,G6261,R1426,G62,d1357f3223e6a96e7a98e178a5c7ad03
364684,897484,"Leonard, Phil M.",,L5631,P4545,L563,655acca5165bbd80031f0d61f737848d
51677,133325,"Berrini, Samuel",,B6525,S5416,B65,5b33c72d966d161f933ee0cfe2177498
116885,3641094,"Clayton, Caroline",,C4352,C6452,C435,b05f3f60018d3be77dfca19aee93f10f
210219,513587,"Fraser, Ron",,F6265,R5162,F626,5a8122798186dfbc06238fb72950d687
491508,1208351,Coco,,C2,,,70e4468a0681958e0c34cf3b52ade413
750505,1953045,Zo,,Z,,,4f53f6e57a94f28e3a52765c15b8dc99
53912,3499177,"Bhattacharya, Nikunjo",,B3265,N2521,B326,171cb0e62c7304d04ae9bd8e2ebd04ed
640078,1576833,"Tristan, Charles",,T6235,C6423,,b743261a8d411c1777e03a26094e018d
428952,2322516,"Miller, Jin",,M4625,J546,M46,36936f7226c183a3827f3a678eab5d9c
893698,1670864,Anthos,,A532,,,72efb373513d77a08aa5dd7e375a418f
331598,4102245,"Klein, G.",,K452,G245,K45,aef53e89995f9257af2e4abf4a5cfa6e
381732,2258739,"Lun-Mei, Kwai",,L52,K45,L5,30b9c5b60d5202b3b033c40ff52982d3
133645,334594,"Cudia, Xenio 'Jun'",,C3252,X5252,C3,964877043db30e03bced3633d82ebc30
881880,2604846,"Kato, Keiko",,K32,K23,K3,fac23f8391f09fd4709221aaa8400e85
639108,1574043,"Tregoe Jr., William L.",,T6264,W4543,T626,a2e2a880bb50a33aac097804113f24c4
334781,2873291,"Kholi, Shannon",,K425,S524,K4,59e2833341d0121a95526f90541a04e4
137234,4078323,George,,G62,,,578ad8e10dc4edb52ff2bd4ec9bc93a3
858793,2488098,"Russell, Marigold Elizabeth",,R2456,M6243,R24,f4ebbbfb1987711114041d311b0462ef
38881,3233358,"Barry, Star 'Yeah Baby'",,B6236,S3616,B6,a1bd765f65937b5f7f5862d724affed8
10314,28508,"Alleaume, Henri",,A456,H5645,A45,0d2d75beddcd1dd10b3003db9965af8a
829414,1084145,"Morrow, Bryce Evan",,M6162,B6215,M6,86542090940d88141c27cd0508cc798a
812315,931956,"Lovett, Samuel",,L1325,S5413,L13,5f83c4f2132f24402e32f5c1559e9def
850489,1281987,"Peelman, Wim",,P45,W5145,,fe3ef20f0d909d1cd9aa11c2bfa19c95
459288,2365640,"Walker, Marianne",,W4265,M6542,W426,5969bb3d2e45e6a0a90fd3cd1e9f2aff
291786,720365,"Sukumaran, Indrajith",,S2565,I5362,,f62f1518dac73771cc0880a58a72841b
695262,1714170,"Ngai, Yueng Tak",,N2523,Y5232,N2,53362385c358b78b7e1355cb9d08ce2a
184114,3418526,"Eloy, Sophie Aurélie",,E4216,S164,E4,98b348b5c5f7b13792e19a2cdfbedaa1
667293,3042729,"Wallach, Marsie",,W4256,M6242,W42,b4b15947d6fac6ed0342ceaeb8f09dc5
560259,3938324,"Saturno, Renel",,S3656,R5423,S365,5312c6c124f0c59b828364ce280d87a7
659566,1626670,"Vincent, William",,V5253,W4515,,da288607f6712fbfd879e0ee23c73521
181135,1982900,"Eibenchutz, Barbara",,E1523,B6161,,a01899d015340d3052b8aa1893839786
49753,4067681,"Bergamasso, Marie-Josée",,B6252,M6216,,0ca0d6e8d97014406db26e4c54078de5
756331,1981106,"Edmondson, Freya Domenica",,E3532,F6352,,b374ebe3c74432b445fd166bda5b85df
575280,2996083,"Shales, Nick",,S4252,N242,S42,2e573751b5bd9456e5b359b99465981d
432826,3851185,"Mithaiwala, Shreyas",,M3426,S6253,M34,63829af7647025897e90d34937ce2d5e
69512,2737157,"Bradley, Harold A.",,B6346,H6431,B634,aa8fd6f8d216382ab9389a1e5d58447f
109464,275284,"Childs, Major Richard W.N.",,C4325,M2626,C432,a5561b07dbfa273eb0ce4d0124452668
295882,2139603,Ariel,,A64,,,1f15ab596db50ec96e9b45ed76947c99
568261,1401230,Supergroove,,S1626,,,98083766f3b2fe701eae4dee424200bf
720047,1810968,"Berger, Leslie Susan",,B6264,L2425,B626,b5ee19cb77359d3d599ea3994ad7c7cb
434368,3852403,Mohammaddin,,M535,,,78ff76146dfbeddec63c9a1fd66e3e44
251489,2077329,"Galves, Rosario",,G4126,R2624,G412,4b340bb842e8158bbcf1bbbcc023cfe1
542901,4128230,"Hight, Jami Ross",,H2325,J5623,H23,ec8e66a7c8fd1dc53f7ece11e4569b91
841618,1199569,"Pawlak, Tomasz",,P4235,T5214,P42,5a927160553a455469716fb12ae1e0e4
636086,4139598,"Tonkin, Bryan J.",,T5251,B6523,T525,62d845aa54207418d5fa597c2efe70fd
60123,1824719,"Blond, Judit",,B4532,J3145,B453,25a055893b3b4b3f95a3917d549a742f
348144,860809,Q,,Q,,,f09564c9ca56850d4cd6b3319e541aee
519023,1277832,"Rangwanie, Anthony",,R5253,A5356,R525,8f37c0e30b26d41bad177f3242d3d389
497296,2418865,Philomena,,P45,,,103efcd2937c229350d20fcb33cfa650
896117,2673818,"Wilton, Penelope Alice",,W4351,P5414,W435,9e4cb912afbaf1d7430928f1999dc565
44178,114722,"Shaun, Maximillian",,S5254,M2545,S5,49c4fc8aa8dda6b5a725785eb7424754
452302,1108781,"Nakamura, Kin'nosuke",,N2562,K5252,N256,fbe9b879bf5f38d0775e85e52c07c9e0
517886,4125315,"Ramos-Miguel, Pedro",,R5252,P3652,,b802a960af50284dde507201da5fef4c
577109,2527118,"Shaw, Jennifer",,S2516,J5162,S,5136f3192b1402508b588e437a4a1bb0
807153,2228987,"Chak, Dianna",,C235,D52,C2,de94648bccd02759a0880e1c33abc0f2
510329,4124370,"Pugh, Tom",,P235,T512,P2,675865d840557c9ca151131e73382029
614994,4137033,"Surkalová, Hanka",,S6241,H5262,,2d28f9012b1a30431d6e18e1920c91e5
672702,1658564,"Weber, William 'Willie'",,W1645,W4541,W16,0786355a63ce6c9c29ea630eb9005378
885550,2624485,The Chilean Rock Princess,,T2456,,,ac4f465e2e148f33a6242556c0fb273e
784965,3353494,"del Tolreno, Arrich",,D4346,A6234,,ca11a22e4995dc7d0d9a3b0c073a5243
32537,85727,"Tony, Pastor",,T5123,P2363,T5,027cd55a1b7f12613d701db3376afb5f
876776,1516000,"Svensson, Axel Sigfrid",,S1525,A2421,,21bd38a217c461bffe3c48c55607b540
814064,947317,"Maccarone, Samuel",,M2652,S5452,M265,2a47bb93d6c05eb4ffdeb0f0c2d35b24
384176,3819489,"Legare, Monique",,L2652,M5242,L26,48f7912c1606a5474af1b45316998f5b
431869,1057484,"Gray, Tiffany Mishe",,G6315,T1526,G6,22432c3391ba94e9ae315e5816428e97
477361,1173035,"Owens, Thomas",,O5235,T5252,O52,e4b622da5702529fb25138e7cac4f061
882603,1569996,Jotto,,J3,,,d8a9e512f6b198a5fe21051d9ddbb56d
292733,722764,"Roberts, Mikky",,R1632,M2616,,a9f83daf0b9b2ff8fe0a499963c77937
764230,4153587,Jassie,,J2,,,4c9754d8e5f32282b43fe1b54962a8c9
744149,332802,"Cruz, Angel Luis",,C6252,A5242,C62,688237c585f05eac7a74f474a0fbf205
358861,884905,"Baron, William Le.",,B6545,W4541,B65,d092dbe8010189de79735d2cb98e63d2
414072,1014532,"McFarr, Antonio",,M2165,A5352,M216,d77a4e5c7a3d7d4741ef13df9da3bef2
481407,3287711,"Paniz, Nikil",,P5252,N2415,P52,3dc210f5db7be6e41617d468e09132ac
707772,22892,"D'Abruzzo, Alphonso Giuseppe Giovanni Roberto",,D1624,A4152,D162,97f05360b006aaac31e393c85f65cf55
240656,587722,"Grandon, Frank",,G6535,F6526,,2906b5d14d539aa5ac3a599615e385a6
279462,688366,"Holmes, Dr. David A.",,H4523,D6313,H452,0c0a14a463e13654641aacce2e7da433
900578,1730133,"Zheng, Hongbin",,Z5252,H5215,Z52,f3ecc970fe4128245794a7435c063f95
410148,1005844,"McArdie, Nicholas",,M2635,N2425,M263,2409c57e51563a3b5d21adbc11ecf941
153021,4080048,"Deisher, Dr. Robert",,D2636,D6163,D26,2f95b1978dc87d65ba6194be723703b5
257856,3122347,"Hanmer, Ronald Charles Douglas",,H5654,R5432,H56,6ac9b763dd53fffb8ad648b2e6db152a
578277,4132652,"Shellhorn, Heidi W.",,S4653,H3246,S465,2dc3eb6b8a6bc4f593bd806e411bd80a
865025,2522734,the Chilean nightingale,,T2452,,,fc510c0cabb3e8bbf0c12e1983860bee
318978,791103,"Kawatsu, Yasuhiko",,K32,Y232,,758bccf7ed5b082a3bb884cdcf42af15
573616,1414691,"Sessions, Bryan",,S2521,B6525,S252,f8feaf57c688b8b50fc987dc1c085b41
335225,3361257,"Kolessa, M.",,K425,M242,K42,e85010c6c0e4f5af1fd6d2e635e4c338
608103,3304134,"Stinde, Aaron",,S3536,A6523,S353,06a0a296804125d14583e443ea70938d
188132,459061,"Spíndola, Carlos",,S1534,C6421,,836035c5d2440f8629f90aff385c243c
683680,3052288,"Wilson, Christopher",,W4252,C6231,W425,1d5f7b766bd5a94c302e8ed23d00a39b
395347,3825778,"Mankovska, Borislava",,M5212,B6241,,0de29b719fd72ac9816b472e1710fd3d
400017,3828749,"Marquerie, Yoli",,M6264,Y4562,M626,9921dbb2492dd4b0ce010b3b30a2d8b2
485532,1193037,"Paskaljevic, B.",,P2421,B1242,,2d77874c7c1c64f2f7b422de77b00393
696576,1717118,"Youngdeer, Jim",,Y5236,J5236,,ec0bad235a18cf11b0117f574828c3f7
461803,2369459,Nischo,,N2,,,a458450bd445211fa3d4ee59cc29aa68
39641,102892,"Barisch, Ted",,B623,T3162,B62,3174e337f174932ddeab936780634a59
136304,4078235,"Coté, Brigitte",,C3162,B6232,C3,b2bc1020804b687478497aad8a72fde9
102944,4074140,"Chandan, Rabi",,C5356,R1253,C535,37feedc8d02b48f5c5948cbfae8ea6c5
856525,2476749,Paty,,P3,,,63188fd6697af04bf60d68c2113d6197
42233,1799954,"PhD, Leslie C Baxter",,P3424,L2421,P3,729559fc506a25c0f037d55aabe21f97
220173,537985,"Sadie, Sexy",,S32,S23,S3,a183d97bb55610834264a996fba9cfc8
592014,4057843,"Smith, Frank",,S5316,F6525,S53,d09f75dd8225589d456788587ac15759
533664,2973600,"Robbins, Timothy",,R1523,T5361,R152,bfae28264b0a733418b3ebce94d0b417
588031,3002752,"Sire, Agnès",,S6252,A2526,S6,3075dec7ed592b0f5995c353e8c0128c
202439,493929,"Euler, Marco",,E4656,M6246,E46,830665bb4fc24ffef07ca10ba042ab5e
495415,3895319,"Petrozi, Maria",,P3625,M6136,P362,baafaae76da4140e49f6347a6f0a9d09
674116,1662285,"Weis, Malte",,W2543,M432,W2,b8d39d4f1ae6451d4cfddd2ba41eb7fc
255536,625493,"Sketchersons, The",,S2326,T2326,,718659ba039a758fbe1accc026eb7adf
231717,2051489,"Glassman, Dr. Keri",,G4253,D6262,G425,226e6601daa5a113e6f308a5118e45d2
619148,3438010,"Tello, B. Sanchez",,T4125,B2523,T4,fa1e443762c97715f9756597525b11e6
604019,2562570,"Steede, Jennifer A.",,S3251,J5162,S3,a0e45f07415c69b94565ec9c642c36c7
734253,4150590,"Magalotti, Paolo",,M2431,P4524,M243,4233667d40ce86f50ce83a39391a8cb3
735469,256333,"Cedeño, Roger Leandro",,C3626,R2645,C3,28879c512538c2a68d11a1a2ea8051e8
486626,4121395,"Patra, Pradeep Kumar",,P3616,P6312,P36,1644acb46d11defbadd736f0b1d471ad
474500,1165431,"Orozco, Pedrín",,O6213,P3656,O62,00a631344dad5edd3968ada4b04fcd1c
809115,905889,Tony,,T5,,,eee7ac208064d408e84ab5e26d24b278
825751,1051223,"Miller, Reginald Wayne",,M4625,R2543,M46,36ebb262ad69111561ca3ac29b9fd31e
317553,3776095,"Katariya, Praveen Kumar",,K3616,P6152,K36,b0513fbc0e99d2f49749ebe86a52fd78
470596,1154942,"Ôwada, Shin'ya",,W325,S53,W3,f787ebee5f47f7c4b32c9f7748d1e80c
316136,4100295,"Karginov, Alexey",,K6251,A4262,,87b85752b6c736ad4b0b840e9c1641e1
311561,772537,"Dartagnan, José",,D6325,J2363,,6097464f7040f2881d6c92c51403fa10
312439,2163294,Kimmy,,K5,,,ab6ac83ea5f96e24d1f49d07098bae4d
277560,683463,"Hoffman, Prof. Jeffrey",,H1516,P6121,H15,dd2f7dc9f8061f94007875297683f40f
333615,826678,"Knudsen, Steffen V.",,K5325,S3151,,8034c99a6641c276ffb8ad0e9fbf4097
535712,1320559,"Rocamora, Cesc",,R2562,C2625,R256,ea86c50172426888d1eef724fc2fa8f9
573502,4132090,"Server, Mark S.",,S6165,M6261,S616,2e4a9df90a97704302c2e47ab143dfec
791012,741729,"Mathis, Jason",,M325,J2532,M32,69a0fcf88947f3f9075d95968ec9b00b
505961,3902701,"Powell, Elaine",,P45,E4514,P4,4480cda42a2e5fad646be4a56b23326a
54648,140040,"Bidarth, Arturo",,B3636,A6361,B363,34ba49282cf9483db22a46dfcbbb5a8e
704679,3228126,"Alvaro, T.",,A4163,T416,A416,37b7b1ab85fb223f029655d8818af076
466417,3285705,"O'Brien, Melissa C.",,O1654,M4216,O165,83a4facb1b288681da1405e59f9b74c8
713123,4148520,Jub,,J1,,,d5531658541bf764c64e58f5d6eaa684
537796,1325656,"Rodriguez, Narciso",,R3625,N6263,R362,b9395bb388af67f255c68593d17e3ff9
53829,1816263,"Bhattachajee, Ratnabali",,B3263,R3514,B32,8985efc72c877b1a4957477f52587f2b
39129,4066395,"Barth Jr., Dennis F.",,B6326,D5216,,ea4868530fc5ac493a25504ac36954e7
536108,1321613,"von Röckel, Triel",,V5624,T6415,,a7a90c13127944ba22ef54953f649809
555561,3935087,"Sancayo, Cristina",,S5262,C6235,S52,3c78b0075d3eb15fd8f2f5011964a266
611698,1505963,"Studennikov, V.",,S3521,V2352,,e11e0868d0423731dc4c3bb847c410a8
819000,2290253,"Allegretti, Cármina",,A4263,C6542,,7ebc6d52c94f86051c67696cd90529ca
48696,4067573,"Benonisdottir, Gudrun",,B5236,G3651,,6f09e76cd0410bf0df28cd5e095ceecd
823857,2313235,"Mendoza, María del Rosario",,M5325,M6346,M532,bca984a3e1e10d81a1d22c14bccb9f7d
329839,4102032,"Kyrilow, Iwan",,K645,I5264,K64,b7cc1e2eb8ef17f18f7b821090c3278c
609830,3014278,"Stover, Chet",,S3162,C3231,S316,640efe737239bdfbf67ad9af23e34093
656598,3216641,"Verma, Surinder",,V6526,S6536,V65,8475c28bc6bbcf61a32342f4d0c280da
560045,4130385,"Masayuki, Saito",,M23,S352,M2,838ab989d74f55b647b8b4a96e68b02a
289685,2130812,"Høier, Pernille Kaare",,H6165,P6542,H6,18333a9056b8d7104ec9e53bf05c22f8
556253,1371430,"Sandberg, Rusty 'RC'",,S5316,R2362,,2005e998077ebec31279b988da0171db
253546,4092321,"Hagarty, Dennis",,H2635,D5263,H263,7f1a3e8fdadc50d517d781e1724916c2
395300,4109958,"Chavez, Gerardo Manjarrez",,C1263,G6352,C12,de125a0f8d6f47a760f34ceb53829c2c
52007,3498975,"Berthel-Ying, Susu",,B6345,S2163,,4f85ff2ea9f861830d70d0fadb99c30e
410108,1005702,"McApline, Don",,M2145,D5214,,868289bcdaa1854337f9d256ef211964
743404,327071,Ginny,,G5,,,948b4205ef81b54628b5a85ff5e7c9d4
498208,1225827,"Pierce, G.A.",,P62,G162,,73e73d0a89ac970bb357b7b2550b1295
265333,4093832,"Hayes, Ken L.",,H254,K542,H2,6c3514ee5f4be6e629202c3367bd5ed0
806699,4157987,T,,T,,,b9ece18c950afbfa6b0fdbfa4ff731d3
882375,2607551,"Cunillé, Maria del Carme Torrella",,C5456,M6342,C54,0bfe517c6929642f371ad637091dd548
465377,1142080,Ptakha,,P32,,,7bd1343183fb9a48c626316e27996352
873330,2562322,"Moss, Tanya",,M235,T52,M2,f0185d1f66eaa8e8e61abf195f3792b0
621173,3979023,"Takahashi, Y.",,T2,Y32,,748b9f05507d79ea7502932cd6ea8ced
330068,817754,*NSync,,N252,,,8a69efa2cae703239af00efa1c3d16d0
741071,308365,"Costantino, Amarico Sebastiano",,C2353,A5621,,55a45c20bed14fda7770852532f282ee
539365,1329742,"Rollé, Todd A.",,R43,T364,R4,b7c15d5660a7f40a52c8145643162414
137805,344076,"Datchev, Youriy",,D3216,Y6321,D321,8c4ad51f8698fd9b699e1f0a2ca7539f
417475,3840482,"Mclennan, Rick",,M2456,R2524,M245,e6ac468e3fca7420d7676f6b18927813
873283,1486024,Niko,,N2,,,5790709072f80f382c0bae7e9f8c43fe
724677,169301,"Bosustow, Stephen Reginald",,B2323,S3156,B23,d14fca5a81c00b7c272ac90daa82edf1
394102,965018,"Mammadov, Baxtiyar",,M5312,B2365,M531,4e2adbea4a3e2da4db0561d05f868d85
451766,3864302,"László, Nagy II",,L2452,N2424,L24,508b0c3a4c969550934c946b5a13c516
816649,971085,"Bloch, Robert Emmanuel",,B4261,R1635,B42,d00eabbff10918b81269c340ebb1afe7
435029,1065501,"Molina, James A.",,M4525,J5254,M45,0720b4f7cd7433d2a7419338f5542497
708897,31776,Pelado,,P43,,,7aedc33ba416538812b07cded039a107
702472,2696849,"Zillmer, Prof. Gertrud Elisabeth",,Z4561,P6126,Z456,8ddcec3347f2869e495f975a5434861a
685402,1691765,"Winter, Prof Sam",,W5361,P6125,W536,7fd5f8a45e34458f3bddb3dc97993ee8
243741,595515,Dave,,D1,,,083d9a270e6e16b2fbb08d35067aae5f
415516,1017743,"McInnery, Tim",,M2563,T5256,M256,1c9289d39a9e132b8fa0b0d50d77f978
230873,563803,"Delmonico, Valerie",,D4521,V4634,D452,48cca0d72bee0eb44ad331aaa5e971cd
832646,1117027,"Pellino, Giovanni Francesco",,P4521,G1516,P45,eb90da30ea5ce67b3bd350a8b319c968
780934,651635,"Hayes, Elvin Ernest",,H2415,E4156,H2,2bc5ffa98d66e9963aee2dff4a4b4104
181448,442070,"Eisenbauer, Pater Jeremia",,E2516,P3626,,4325f669ccea948013b4813b2c75b5c1
724923,1834930,Chris,,C62,,,944facfeb153b4f01916a0f166fcc315
40732,105456,"Batalov, A.",,B341,A1341,,69f73ed777a0adb64593acc20c7211ea
495290,4054278,"Petrova, Masha",,P3615,M2136,P361,533edc9b0ecfa1355888320fe591cef4
214221,523977,"Funk, Gregory C.",,F5262,G6262,F52,5471b3e3dd767d0ec741712206f2bf91
195477,477627,"Fellighi, Tom",,F4235,T5142,F42,8cd717e1908654288b37b8104e80a733
430942,2325282,"Minick, Cassie",,M52,C252,,215af681552d99f83438bbe6d30473b0
201318,491146,"Fisher, Alfred C.",,F2641,A4163,F26,e032629265b215b5c6574c3276266310
471890,3540419,"Oliver, Juan",,O4162,J5416,O416,3a0181146656a77b436d3ba18939344b
370137,909924,"Fashion, The",,F253,T125,F25,36b65e7a474fb95a74f0809a010662f0
895863,1687655,"Wilson, Frank Edward",,W4251,F6523,W425,953ad03530274fe9ae02937d7643acd9
852095,2457348,"Raynaud, Hélène",,R5345,H4565,R53,390a471e262b6850dd90c0ba1a2eea20
346983,858206,"La Rue, Al",,L64,A46,L6,919f3941514e412e6b743caed2a791ca
456935,3377078,"Nesling, Edmund",,N2452,E3535,,4c829d22a4bc848927067d4c26ba2b20
